 9400049,    70, 13506,   320, 16154,   315
 9410047,    65, 13479,   313, 16127,   309
 9420049,    60, 13462,   309, 16100,   302
 9430050,    55, 13433,   302, 16072,   295
 9440049,    50, 13410,   297, 16051,   290
 9450050,    45, 13396,   293, 16041,   288
 9460049,    40, 13375,   288, 16025,   284
 9470050,    35, 13358,   284, 16005,   279
 9480049,    30, 13340,   280, 15981,   273
 9490049,    25, 13317,   274, 15969,   270
 9500049,    20, 13301,   270, 15953,   267
 9510049,    15, 13282,   266, 15938,   263
 9520049,    10, 13268,   262, 15928,   260
 9530049,     5, 13257,   260, 15912,   257
 9540049,     0, 13240,   256, 15894,   252
 9550048,   355, 13219,   250, 15867,   246
 9560048,   350, 13191,   244, 15849,   241
 9570048,   345, 13168,   238, 15834,   238
 9580048,   340, 13147,   233, 15815,   233
 9590048,   335, 13127,   228, 15798,   229
 9600048,   330, 13111,   224, 15780,   225
 9610049,   325, 13088,   219, 15762,   220
 9620050,   320, 13061,   212, 15745,   216
 9630049,   315, 13023,   203, 15722,   211
 9640050,   310, 13007,   199, 15699,   205
 9650048,   305, 12988,   195, 15688,   202
 9660047,   300, 12967,   190, 15669,   198
 9670049,   295, 12941,   183, 15639,   191
 9680047,   290, 12912,   176, 15612,   184
 9690049,   285, 12884,   170, 15583,   177
 9700050,   280, 12870,   166, 15562,   172
 9710048,   275, 12850,   161, 15544,   168
 9720050,   270, 12825,   155, 15524,   163
 9730050,   265, 12800,   149, 15497,   156
 9740050,   260, 12775,   143, 15470,   150
 9750050,   255, 12761,   140, 15447,   144
 9760049,   250, 12744,   136, 15421,   138
 9770049,   245, 12727,   132, 15396,   132
 9780049,   240, 12701,   125, 15374,   127
 9790048,   235, 12678,   120, 15350,   121
 9800048,   230, 12655,   114, 15328,   115
 9810048,   225, 12636,   110, 15311,   111
 9820048,   220, 12621,   106, 15295,   107
 9830048,   215, 12601,   101, 15272,   102
 9840047,   210, 12585,    97, 15254,    98
 9850047,   205, 12565,    92, 15238,    94
 9860048,   200, 12543,    87, 15226,    91
 9870050,   195, 12528,    83, 15209,    87
 9880048,   190, 12518,    81, 15200,    84
 9890049,   185, 12503,    77, 15180,    80
 9900050,   180, 12484,    73, 15158,    74
 9910048,   175, 12465,    68, 15137,    69
 9920050,   170, 12442,    63, 15121,    65
 9930048,   165, 12414,    56, 15096,    59
 9940049,   160, 12389,    50, 15087,    57
 9950048,   155, 12370,    45, 15061,    51
 9960048,   150, 12351,    41, 15047,    47
 9970049,   145, 12329,    35, 15024,    42
 9980048,   140, 12299,    28, 14995,    35
 9990047,   135, 12278,    23, 14974,    30
10000050,   130, 12256,    18, 14957,    26
10010050,   125, 12241,    14, 14939,    21
10020050,   120, 12218,     8, 14916,    16
10030049,   115, 12191,     2, 14891,    10
10040049,   110, 12158,   354, 14864,     3
10050049,   105, 12125,   346, 14846,   359
10060048,   100, 12101,   340, 14827,   354
10070048,    95, 12077,   334, 14807,   349
10080048,    90, 12056,   329, 14784,   344
10090048,    85, 12031,   323, 14754,   337
10100049,    80, 12015,   319, 14730,   331
10110047,    75, 12002,   316, 14705,   325
10120048,    70, 11983,   312, 14697,   323
10130050,    65, 11967,   308, 14674,   317
10140048,    60, 11943,   302, 14646,   311
10150050,    55, 11912,   295, 14617,   303
10160047,    50, 11893,   290, 14592,   297
10170049,    45, 11873,   285, 14577,   294
10180050,    40, 11854,   280, 14563,   290
10190049,    35, 11843,   278, 14543,   286
10200050,    30, 11826,   274, 14521,   280
10210048,    25, 11806,   269, 14501,   275
10220048,    20, 11788,   265, 14486,   272
10230048,    15, 11772,   261, 14471,   268
10240049,    10, 11758,   257, 14458,   265
10250049,     5, 11741,   253, 14440,   261
10260049,     0, 11723,   249, 14418,   255
